KUCAT ID,Exam Type,CBT Score,Program Applied
KUCAT_2019_1389,KUCAT-PCM,671,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1390,KUCAT-PCM,754,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1391,KUCAT-PCM,639,BE in Mechanical Engineering(Automobile)
KUCAT_2019_1392,KUCAT-PCM,607,BSc In Computer Science
KUCAT_2019_1393,KUCAT-PCM,706,BE in Computer Engineering
KUCAT_2019_1394,KUCAT-PCM,1214,BE in Computer Engineering
KUCAT_2019_1395,KUCAT-PCM,849,BE in Electrical & Electronic Engineering (Communication)
KUCAT_2019_1396,KUCAT-PCM,542,BE in Computer Engineering
KUCAT_2019_1397,KUCAT-PCB,926,BTech in Biotechnology
KUCAT_2019_1398,KUCAT-PCM,993,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1399,KUCAT-PCM,724,BE in Computer Engineering
KUCAT_2019_1400,KUCAT-PCB,415,Bachelor of Pharmacy
KUCAT_2019_1401,KUCAT-PCM,643,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1402,KUCAT-PCM,820,BE in Computer Engineering
KUCAT_2019_1403,KUCAT-PCM,989,BE in Computer Engineering
KUCAT_2019_1404,KUCAT-PCM,702,BE in Mechanical Engineering(Automobile)
KUCAT_2019_1405,KUCAT-PCM,589,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1406,KUCAT-PCM,505,BE in Computer Engineering
KUCAT_2019_1407,KUCAT-PCM,555,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1408,KUCAT-PCM,661,BE in Computer Engineering
KUCAT_2019_1409,KUCAT-PCB,564,Bachelor of Pharmacy
KUCAT_2019_1410,KUCAT-PCM,525,BE in Mechanical Engineering(Hydropower)
KUCAT_2019_1411,KUCAT-PCM,826,BE in Computer Engineering
KUCAT_2019_1412,KUCAT-PCM,713,BE in Computer Engineering
KUCAT_2019_1413,KUCAT-PCB,594,Bachelor of Pharmacy
KUCAT_2019_1414,KUCAT-PCM,759,BE in Computer Engineering
KUCAT_2019_1415,KUCAT-PCM,841,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1416,KUCAT-PCM,732,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1417,KUCAT-PCM,875,BE in Computer Engineering
KUCAT_2019_1418,KUCAT-PCM,623,BE in Computer Engineering
KUCAT_2019_1419,KUCAT-PCM,391,BArch in Architecture
KUCAT_2019_1420,KUCAT-PCM,654,BE in Computer Engineering
KUCAT_2019_1421,KUCAT-PCM,661,BE in Geomatics Engineering
KUCAT_2019_1422,KUCAT-PCM,760,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1423,KUCAT-PCM,577,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1424,KUCAT-PCM,678,BE in Computer Engineering
KUCAT_2019_1425,KUCAT-PCM,581,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1426,KUCAT-PCM,949,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1427,KUCAT-PCM,351,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1428,KUCAT-PCM,522,BE in Computer Engineering
KUCAT_2019_1429,KUCAT-PCM,879,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1430,KUCAT-PCM,606,BArch in Architecture
KUCAT_2019_1431,KUCAT-PCM,1069,BE in Mechanical Engineering(Design and Manufacturing)
KUCAT_2019_1432,KUCAT-PCM,402,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1433,KUCAT-PCM,317,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1434,KUCAT-PCM,558,BE in Computer Engineering
KUCAT_2019_1435,KUCAT-PCM,489,BE in Computer Engineering
KUCAT_2019_1436,KUCAT-PCM,673,BE in Computer Engineering
KUCAT_2019_1437,KUCAT-PCB,717,Bachelor of Pharmacy
KUCAT_2019_1438,KUCAT-PCM,939,BE in Computer Engineering
KUCAT_2019_1439,KUCAT-PCM,1064,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1440,KUCAT-PCM,560,BE in Computer Engineering
KUCAT_2019_1441,KUCAT-PCM,626,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1442,KUCAT-PCM,1137,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1443,KUCAT-PCB,688,Bachelor of Pharmacy
KUCAT_2019_1444,KUCAT-PCM,908,BE in Computer Engineering
KUCAT_2019_1445,KUCAT-PCM,1427,BE in Computer Engineering
KUCAT_2019_1446,KUCAT-PCB,511,Bachelor of Pharmacy
KUCAT_2019_1447,KUCAT-PCM,965,BE in Computer Engineering
KUCAT_2019_1448,KUCAT-PCM,824,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1449,KUCAT-PCM,874,BE in Computer Engineering
KUCAT_2019_1450,KUCAT-PCM,812,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1451,KUCAT-PCM,705,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1408,KUCAT-PCM,661,BE in Computer Engineering
KUCAT_2019_1409,KUCAT-PCB,564,Bachelor of Pharmacy
KUCAT_2019_1410,KUCAT-PCM,525,BE in Mechanical Engineering(Hydropower)
KUCAT_2019_1411,KUCAT-PCM,826,BE in Computer Engineering
KUCAT_2019_1412,KUCAT-PCM,713,BE in Computer Engineering
KUCAT_2019_1413,KUCAT-PCB,594,Bachelor of Pharmacy
KUCAT_2019_1414,KUCAT-PCM,759,BE in Computer Engineering
KUCAT_2019_1415,KUCAT-PCM,841,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1416,KUCAT-PCM,732,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1417,KUCAT-PCM,875,BE in Computer Engineering
KUCAT_2019_1418,KUCAT-PCM,623,BE in Computer Engineering
KUCAT_2019_1419,KUCAT-PCM,391,BArch in Architecture
KUCAT_2019_1420,KUCAT-PCM,654,BE in Computer Engineering
KUCAT_2019_1421,KUCAT-PCM,661,BE in Geomatics Engineering
KUCAT_2019_1422,KUCAT-PCM,760,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1423,KUCAT-PCM,577,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1424,KUCAT-PCM,678,BE in Computer Engineering
KUCAT_2019_1425,KUCAT-PCM,581,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1426,KUCAT-PCM,949,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1427,KUCAT-PCM,351,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1428,KUCAT-PCM,522,BE in Computer Engineering
KUCAT_2019_1429,KUCAT-PCM,879,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1430,KUCAT-PCM,606,BArch in Architecture
KUCAT_2019_1431,KUCAT-PCM,1069,BE in Mechanical Engineering(Design and Manufacturing)
KUCAT_2019_1432,KUCAT-PCM,402,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1433,KUCAT-PCM,317,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1434,KUCAT-PCM,558,BE in Computer Engineering
KUCAT_2019_1435,KUCAT-PCM,489,BE in Computer Engineering
KUCAT_2019_1436,KUCAT-PCM,673,BE in Computer Engineering
KUCAT_2019_1437,KUCAT-PCB,717,Bachelor of Pharmacy
KUCAT_2019_1438,KUCAT-PCM,939,BE in Computer Engineering
KUCAT_2019_1439,KUCAT-PCM,1064,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1440,KUCAT-PCM,560,BE in Computer Engineering
KUCAT_2019_1441,KUCAT-PCM,626,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1442,KUCAT-PCM,1137,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1443,KUCAT-PCB,688,Bachelor of Pharmacy
KUCAT_2019_1444,KUCAT-PCM,908,BE in Computer Engineering
KUCAT_2019_1445,KUCAT-PCM,1427,BE in Computer Engineering
KUCAT_2019_1446,KUCAT-PCB,511,Bachelor of Pharmacy
KUCAT_2019_1447,KUCAT-PCM,965,BE in Computer Engineering
KUCAT_2019_1448,KUCAT-PCM,824,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1449,KUCAT-PCM,874,BE in Computer Engineering
KUCAT_2019_1450,KUCAT-PCM,812,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1451,KUCAT-PCM,705,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1452,KUCAT-PCM,750,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1453,KUCAT-PCM,640,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1454,KUCAT-PCM,660,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1455,KUCAT-PCM,642,BE in Mechanical Engineering(Hydropower)
KUCAT_2019_1456,KUCAT-PCB,725,Bachelor of Pharmacy
KUCAT_2019_1457,KUCAT-PCM,956,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1458,KUCAT-PCM,1232,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1459,KUCAT-PCM,903,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1460,KUCAT-PCM,509,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1461,KUCAT-PCM,666,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1462,KUCAT-PCB,687,BSc in Environmental Science
KUCAT_2019_1463,KUCAT-PCB,607,BSc in Environmental Science
KUCAT_2019_1464,KUCAT-PCB,590,BSc in Environmental Science
KUCAT_2019_1465,KUCAT-PCM,586,BE in Computer Engineering
KUCAT_2019_1466,KUCAT-PCM,462,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1467,KUCAT-PCM,944,BE in Mechanical Engineering(Hydropower)
KUCAT_2019_1468,KUCAT-PCM,648,BE in Mechanical Engineering(Hydropower)
KUCAT_2019_1469,KUCAT-PCM,720,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1470,KUCAT-PCM,839,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1471,KUCAT-PCM,663,BE in Mechanical Engineering(Design and Manufacturing)
KUCAT_2019_1472,KUCAT-PCM,624,BSc In Computer Science
KUCAT_2019_1473,KUCAT-PCB,283,Bachelor of Pharmacy
KUCAT_2019_1474,KUCAT-PCM,510,BE in Computer Engineering
KUCAT_2019_1475,KUCAT-PCM,721,BE in Computer Engineering
KUCAT_2019_1476,KUCAT-PCM,821,BE in Computer Engineering
KUCAT_2019_1477,KUCAT-PCM,762,BArch in Architecture
KUCAT_2019_1478,KUCAT-PCM,966,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1479,KUCAT-PCM,545,BE in Electrical & Electronic Engineering (Communication)
KUCAT_2019_1480,KUCAT-PCM,521,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1481,KUCAT-PCM,690,BE in Computer Engineering
KUCAT_2019_1482,KUCAT-PCM,920,BE in Computer Engineering
KUCAT_2019_1483,KUCAT-PCM,411,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1484,KUCAT-PCB,863,Bachelor of Pharmacy
KUCAT_2019_1485,KUCAT-PCM,649,BSc In Computer Science
KUCAT_2019_1486,KUCAT-PCM,531,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1487,KUCAT-PCM,783,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1488,KUCAT-PCM,858,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1489,KUCAT-PCM,736,BE in Computer Engineering
KUCAT_2019_1490,KUCAT-PCM,1332,BE in Computer Engineering
KUCAT_2019_1491,KUCAT-PCM,1361,BE in Computer Engineering
KUCAT_2019_1492,KUCAT-PCM,821,BE in Mechanical Engineering(Automobile)
KUCAT_2019_1493,KUCAT-PCM,881,BArch in Architecture
KUCAT_2019_1494,KUCAT-PCM,928,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1495,KUCAT-PCB,551,Bachelor of Pharmacy
KUCAT_2019_1452,KUCAT-PCM,750,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1453,KUCAT-PCM,640,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1454,KUCAT-PCM,660,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1455,KUCAT-PCM,642,BE in Mechanical Engineering(Hydropower)
KUCAT_2019_1456,KUCAT-PCB,725,Bachelor of Pharmacy
KUCAT_2019_1457,KUCAT-PCM,956,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1458,KUCAT-PCM,1232,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1459,KUCAT-PCM,903,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1460,KUCAT-PCM,509,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1461,KUCAT-PCM,666,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1462,KUCAT-PCB,687,BSc in Environmental Science
KUCAT_2019_1463,KUCAT-PCB,607,BSc in Environmental Science
KUCAT_2019_1464,KUCAT-PCB,590,BSc in Environmental Science
KUCAT_2019_1465,KUCAT-PCM,586,BE in Computer Engineering
KUCAT_2019_1466,KUCAT-PCM,462,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1467,KUCAT-PCM,944,BE in Mechanical Engineering(Hydropower)
KUCAT_2019_1468,KUCAT-PCM,648,BE in Mechanical Engineering(Hydropower)
KUCAT_2019_1469,KUCAT-PCM,720,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1470,KUCAT-PCM,839,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1471,KUCAT-PCM,663,BE in Mechanical Engineering(Design and Manufacturing)
KUCAT_2019_1472,KUCAT-PCM,624,BSc In Computer Science
KUCAT_2019_1473,KUCAT-PCB,283,Bachelor of Pharmacy
KUCAT_2019_1474,KUCAT-PCM,510,BE in Computer Engineering
KUCAT_2019_1475,KUCAT-PCM,721,BE in Computer Engineering
KUCAT_2019_1476,KUCAT-PCM,821,BE in Computer Engineering
KUCAT_2019_1477,KUCAT-PCM,762,BArch in Architecture
KUCAT_2019_1478,KUCAT-PCM,966,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1479,KUCAT-PCM,545,BE in Electrical & Electronic Engineering (Communication)
KUCAT_2019_1480,KUCAT-PCM,521,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1481,KUCAT-PCM,690,BE in Computer Engineering
KUCAT_2019_1482,KUCAT-PCM,920,BE in Computer Engineering
KUCAT_2019_1483,KUCAT-PCM,411,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1484,KUCAT-PCB,863,Bachelor of Pharmacy
KUCAT_2019_1485,KUCAT-PCM,649,BSc In Computer Science
KUCAT_2019_1486,KUCAT-PCM,531,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1487,KUCAT-PCM,783,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1488,KUCAT-PCM,858,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1489,KUCAT-PCM,736,BE in Computer Engineering
KUCAT_2019_1490,KUCAT-PCM,1332,BE in Computer Engineering
KUCAT_2019_1491,KUCAT-PCM,1361,BE in Computer Engineering
KUCAT_2019_1492,KUCAT-PCM,821,BE in Mechanical Engineering(Automobile)
KUCAT_2019_1493,KUCAT-PCM,881,BArch in Architecture
KUCAT_2019_1494,KUCAT-PCM,928,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1495,KUCAT-PCB,551,Bachelor of Pharmacy
KUCAT_2019_1496,KUCAT-PCM,578,BE in Mechanical Engineering(Design and Manufacturing)
KUCAT_2019_1497,KUCAT-PCM,607,BE in Computer Engineering
KUCAT_2019_14982(See endnotes),KUCAT-PCB,517,Bachelor of Pharmacy
KUCAT_2019_1499,KUCAT-PCM,611,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1500,KUCAT-PCM,580,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1501,KUCAT-PCM,570,BE in Mechanical Engineering(Automobile)
KUCAT_2019_1502,KUCAT-PCM,517,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1503,KUCAT-PCM,691,BSc In Computer Science
KUCAT_2019_1504,KUCAT-PCM,673,BE in Computer Engineering
KUCAT_2019_1505,KUCAT-PCM,642,BArch in Architecture
KUCAT_2019_1506,KUCAT-PCM,0,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1507,KUCAT-PCM,953,BE in Computer Engineering
KUCAT_2019_1508,KUCAT-PCM,604,BE in Computer Engineering
KUCAT_2019_15092(See endnotes),KUCAT-PCM,663,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1510,KUCAT-PCM,791,BE in Electrical & Electronic Engineering (Communication)
KUCAT_2019_1511,KUCAT-PCM,743,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1512,KUCAT-PCM,788,BE in Electrical & Electronic Engineering (Power & Control)
KUCAT_2019_1513,KUCAT-PCM,484,BE in Computer Engineering
KUCAT_2019_1514,KUCAT-PCM,472,BE in Computer Engineering
KUCAT_2019_1515,KUCAT-PCM,708,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1516,KUCAT-PCM,556,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1517,KUCAT-PCM,859,BE in Geomatics Engineering
KUCAT_2019_1518,KUCAT-PCM,512,BArch in Architecture
KUCAT_2019_1519,KUCAT-PCM,817,BE in Electrical & Electronic Engineering (Power & Control)
KUCAT_2019_1520,KUCAT-PCM,538,BTech in Environmental Engineering
KUCAT_2019_1521,KUCAT-PCM,838,BE in Computer Engineering
KUCAT_2019_1522,KUCAT-PCM,754,BE in Computer Engineering
KUCAT_2019_1523,KUCAT-PCM,532,Bachelor of Pharmacy
KUCAT_2019_1524,KUCAT-PCM,596,BE in Computer Engineering
KUCAT_2019_1525,KUCAT-PCM,492,BE in Computer Engineering
KUCAT_2019_1526,KUCAT-PCB,565,Bachelor of Pharmacy
KUCAT_2019_1527,KUCAT-PCM,950,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1528,KUCAT-PCM,722,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1529,KUCAT-PCM,576,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1530,KUCAT-PCM,474,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1531,KUCAT-PCM,445,BE in Mechanical Engineering(Design and Manufacturing)
KUCAT_2019_1532,KUCAT-PCM,1286,BE in Computer Engineering
KUCAT_2019_1533,KUCAT-PCM,579,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1534,KUCAT-PCM,924,BE in Computer Engineering
KUCAT_2019_1535,KUCAT-PCM,962,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1536,KUCAT-PCM,845,BArch in Architecture
KUCAT_2019_1537,KUCAT-PCM,778,BE in Computer Engineering
KUCAT_2019_1538,KUCAT-PCM,882,BE in Computer Engineering
KUCAT_2019_1539,KUCAT-PCM,883,BE in Geomatics Engineering
KUCAT_2019_1496,KUCAT-PCM,578,BE in Mechanical Engineering(Design and Manufacturing)
KUCAT_2019_1497,KUCAT-PCM,607,BE in Computer Engineering
KUCAT_2019_14982(See endnotes),KUCAT-PCB,517,Bachelor of Pharmacy
KUCAT_2019_1499,KUCAT-PCM,611,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1500,KUCAT-PCM,580,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1501,KUCAT-PCM,570,BE in Mechanical Engineering(Automobile)
KUCAT_2019_1502,KUCAT-PCM,517,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1503,KUCAT-PCM,691,BSc In Computer Science
KUCAT_2019_1504,KUCAT-PCM,673,BE in Computer Engineering
KUCAT_2019_1505,KUCAT-PCM,642,BArch in Architecture
KUCAT_2019_1506,KUCAT-PCM,0,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1507,KUCAT-PCM,953,BE in Computer Engineering
KUCAT_2019_1508,KUCAT-PCM,604,BE in Computer Engineering
KUCAT_2019_15092(See endnotes),KUCAT-PCM,663,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1510,KUCAT-PCM,791,BE in Electrical & Electronic Engineering (Communication)
KUCAT_2019_1511,KUCAT-PCM,743,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1512,KUCAT-PCM,788,BE in Electrical & Electronic Engineering (Power & Control)
KUCAT_2019_1513,KUCAT-PCM,484,BE in Computer Engineering
KUCAT_2019_1514,KUCAT-PCM,472,BE in Computer Engineering
KUCAT_2019_1515,KUCAT-PCM,708,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1516,KUCAT-PCM,556,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1517,KUCAT-PCM,859,BE in Geomatics Engineering
KUCAT_2019_1518,KUCAT-PCM,512,BArch in Architecture
KUCAT_2019_1519,KUCAT-PCM,817,BE in Electrical & Electronic Engineering (Power & Control)
KUCAT_2019_1520,KUCAT-PCM,538,BTech in Environmental Engineering
KUCAT_2019_1521,KUCAT-PCM,838,BE in Computer Engineering
KUCAT_2019_1522,KUCAT-PCM,754,BE in Computer Engineering
KUCAT_2019_1523,KUCAT-PCM,532,Bachelor of Pharmacy
KUCAT_2019_1524,KUCAT-PCM,596,BE in Computer Engineering
KUCAT_2019_1525,KUCAT-PCM,492,BE in Computer Engineering
KUCAT_2019_1526,KUCAT-PCB,565,Bachelor of Pharmacy
KUCAT_2019_1527,KUCAT-PCM,950,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1528,KUCAT-PCM,722,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1529,KUCAT-PCM,576,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1530,KUCAT-PCM,474,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1531,KUCAT-PCM,445,BE in Mechanical Engineering(Design and Manufacturing)
KUCAT_2019_1532,KUCAT-PCM,1286,BE in Computer Engineering
KUCAT_2019_1533,KUCAT-PCM,579,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1534,KUCAT-PCM,924,BE in Computer Engineering
KUCAT_2019_1535,KUCAT-PCM,962,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1536,KUCAT-PCM,845,BArch in Architecture
KUCAT_2019_1537,KUCAT-PCM,778,BE in Computer Engineering
KUCAT_2019_1538,KUCAT-PCM,882,BE in Computer Engineering
KUCAT_2019_1539,KUCAT-PCM,883,BE in Geomatics Engineering
KUCAT_2019_1540,KUCAT-PCM,639,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1541,KUCAT-PCM,0,BE in Computer Engineering
KUCAT_2019_1542,KUCAT-PCM,692,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1543,KUCAT-PCM,852,BE in Computer Engineering
KUCAT_2019_1544,KUCAT-PCM,649,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1545,KUCAT-PCM,555,BSc In Computer Science
KUCAT_2019_1546,KUCAT-PCB,656,BTech in Biotechnology
KUCAT_2019_1547,KUCAT-PCB,620,Bachelor of Pharmacy
KUCAT_2019_1548,KUCAT-PCM,352,BE in Computer Engineering
KUCAT_2019_1549,KUCAT-PCM,828,BE in Computer Engineering
KUCAT_2019_1550,KUCAT-PCM,753,BE in Computer Engineering
KUCAT_2019_1551,KUCAT-PCM,647,BSc In Computer Science
KUCAT_2019_1552,KUCAT-PCB,671,Bachelor of Pharmacy
KUCAT_2019_1553,KUCAT-PCM,404,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1554,KUCAT-PCM,881,BE in Computer Engineering
KUCAT_2019_1555,KUCAT-PCB,530,Bachelor of Pharmacy
KUCAT_2019_1556,KUCAT-PCM,559,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1557,KUCAT-PCM,926,BE in Computer Engineering
KUCAT_2019_1558,KUCAT-PCM,846,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1559,KUCAT-PCM,788,BE in Computer Engineering
KUCAT_2019_1560,KUCAT-PCM,595,BE in Computer Engineering
KUCAT_2019_1561,KUCAT-PCM,714,BE in Mechanical Engineering(Automobile)
KUCAT_2019_1562,KUCAT-PCM,563,BE in Computer Engineering
KUCAT_2019_1563,KUCAT-PCB,537,Bachelor of Pharmacy
KUCAT_2019_1564,KUCAT-PCM,569,BE in Computer Engineering
KUCAT_2019_1565,KUCAT-PCM,848,BE in Mechanical Engineering(Automobile)
KUCAT_2019_1566,KUCAT-PCM,1003,BArch in Architecture
KUCAT_2019_1567,KUCAT-PCM,791,BE in Computer Engineering
KUCAT_2019_1568,KUCAT-PCM,564,BE in Electrical & Electronic Engineering (Power & Control)
KUCAT_2019_1569,KUCAT-PCM,822,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_1570,KUCAT-PCM,1059,BE in Mechanical Engineering(Automobile)
KUCAT_2019_1571,KUCAT-PCB,763,Bachelor of Pharmacy
KUCAT_2019_1572,KUCAT-PCB,694,Bachelor of Pharmacy
KUCAT_2019_1573,KUCAT-PCM,434,BArch in Architecture
KUCAT_2019_1574,KUCAT-PCM,776,BE in Computer Engineering
